epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,83661.2,0.14414,0.60274,1.0438,0.77824,0.73883,0.73417,0.29446,0.28377,1.09379,1.59485,1.7335e-05,1.7335e-05,1.7335e-05
169,83892.4,0.14975,0.61245,1.0648,0.76475,0.73684,0.7245,0.29337,0.28457,1.09641,1.59898,1.684e-05,1.684e-05,1.684e-05
170,84123.7,0.1421,0.59392,1.04035,0.77576,0.74284,0.73874,0.30326,0.27807,1.0818,1.5631,1.6345e-05,1.6345e-05,1.6345e-05
171,84354.9,0.14624,0.61005,1.05404,0.77949,0.74417,0.73778,0.29994,0.27877,1.07631,1.57135,1.585e-05,1.585e-05,1.585e-05
172,84586.1,0.14319,0.59254,1.04541,0.77387,0.74883,0.74222,0.29793,0.27981,1.08613,1.5786,1.5355e-05,1.5355e-05,1.5355e-05
173,84817.3,0.14261,0.59149,1.04725,0.7641,0.7495,0.74751,0.29958,0.2807,1.07624,1.58582,1.486e-05,1.486e-05,1.486e-05
174,85048.4,0.14488,0.60882,1.04992,0.77761,0.74684,0.74679,0.30504,0.277,1.07745,1.56403,1.4365e-05,1.4365e-05,1.4365e-05
175,85279.5,0.13968,0.60684,1.02943,0.77221,0.73751,0.73339,0.29595,0.28038,1.09476,1.57827,1.387e-05,1.387e-05,1.387e-05
176,85510.7,0.1431,0.61145,1.04589,0.77155,0.74217,0.73961,0.30522,0.27698,1.06951,1.55864,1.3375e-05,1.3375e-05,1.3375e-05
177,85742.1,0.14361,0.61626,1.04803,0.77499,0.75263,0.74033,0.30532,0.27673,1.07929,1.56596,1.288e-05,1.288e-05,1.288e-05
178,85973,0.13984,0.58877,1.02953,0.78133,0.74084,0.74131,0.29791,0.28113,1.07489,1.58498,1.2385e-05,1.2385e-05,1.2385e-05
179,86204.3,0.1392,0.59085,1.035,0.77842,0.73723,0.73421,0.29743,0.28181,1.07359,1.58945,1.189e-05,1.189e-05,1.189e-05
180,86435.4,0.14599,0.60504,1.0525,0.77638,0.75083,0.74391,0.3032,0.27766,1.06624,1.56992,1.1395e-05,1.1395e-05,1.1395e-05
181,86666.5,0.14164,0.59305,1.04189,0.76778,0.74817,0.74157,0.3028,0.27658,1.06729,1.56343,1.09e-05,1.09e-05,1.09e-05
182,86897.5,0.14554,0.59946,1.04742,0.77118,0.74017,0.73834,0.30357,0.27708,1.07009,1.5653,1.0405e-05,1.0405e-05,1.0405e-05
183,87128.3,0.13611,0.59248,1.02237,0.78066,0.74691,0.74616,0.30683,0.27512,1.0641,1.56019,9.91e-06,9.91e-06,9.91e-06
184,87359.5,0.14165,0.59206,1.03726,0.77666,0.73904,0.7417,0.30205,0.27817,1.0707,1.57403,9.415e-06,9.415e-06,9.415e-06
185,87642.6,0.14638,0.58955,1.05378,0.78741,0.75083,0.74438,0.30401,0.27738,1.06447,1.56925,8.92e-06,8.92e-06,8.92e-06
186,87873.6,0.14208,0.58021,1.03755,0.77531,0.73795,0.73768,0.2984,0.28204,1.07387,1.59425,8.425e-06,8.425e-06,8.425e-06
187,88104.6,0.14096,0.58357,1.04084,0.77626,0.73418,0.73625,0.29805,0.28052,1.07075,1.59013,7.93e-06,7.93e-06,7.93e-06
188,88336.4,0.13503,0.56508,1.01573,0.77589,0.74084,0.73667,0.2984,0.28034,1.07196,1.58509,7.435e-06,7.435e-06,7.435e-06
189,88618.2,0.13853,0.57253,1.02944,0.76934,0.73994,0.73476,0.29555,0.28201,1.0728,1.592,6.94e-06,6.94e-06,6.94e-06
190,88863.2,0.13894,0.57967,1.03634,0.78026,0.7499,0.74154,0.30633,0.27722,1.06374,1.56737,6.445e-06,6.445e-06,6.445e-06
191,89094.7,0.14703,0.58995,1.05766,0.74109,0.7418,0.72732,0.29363,0.28145,1.09629,1.59452,5.95e-06,5.95e-06,5.95e-06
192,89325.6,0.14347,0.58076,1.04302,0.77531,0.72352,0.7314,0.29459,0.28202,1.114,1.59524,5.455e-06,5.455e-06,5.455e-06
193,89556.1,0.14375,0.58306,1.04371,0.77279,0.71885,0.72324,0.28786,0.28464,1.1104,1.61036,4.96e-06,4.96e-06,4.96e-06
194,89786.7,0.14464,0.58514,1.04955,0.77104,0.72418,0.73046,0.29531,0.28187,1.10111,1.59889,4.465e-06,4.465e-06,4.465e-06
195,90017.1,0.1435,0.57435,1.04508,0.77534,0.72219,0.72579,0.29566,0.28084,1.10458,1.5939,3.97e-06,3.97e-06,3.97e-06
196,90247.5,0.14289,0.57457,1.04551,0.77248,0.71931,0.72379,0.29429,0.28285,1.10618,1.60238,3.475e-06,3.475e-06,3.475e-06
197,90478.1,0.13779,0.57133,1.03016,0.7661,0.7288,0.72904,0.29615,0.28239,1.10327,1.60075,2.98e-06,2.98e-06,2.98e-06
198,90708.6,0.14268,0.59776,1.04629,0.76506,0.72245,0.72528,0.29055,0.28442,1.10376,1.61,2.485e-06,2.485e-06,2.485e-06
199,90939.3,0.1426,0.58781,1.03703,0.78134,0.71352,0.72128,0.28771,0.2852,1.11342,1.61612,1.99e-06,1.99e-06,1.99e-06
200,91170.1,0.13888,0.57965,1.03394,0.77831,0.71286,0.72486,0.28969,0.28495,1.10597,1.61519,1.495e-06,1.495e-06,1.495e-06
